id,project_code,po_/_so_#,asn/dn_#,country,managed_by,vendor_inco_term,shipment_mode,pq_first_sent_to_client_date,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,product_group,sub_classification,vendor,unit_of_measure_per_pack,line_item_quantity,line_item_value,unit_price,manufacturing_site,weight_kilograms,freight_cost_usd
20667,114-UG-T30,SCMS-202560,ASN-22986,Uganda,PMO - US,EXW,Air,2013-08-05,2013-08-09,2013-12-10,2013-12-12,2013-12-13,ARV,Pediatric,Aurobindo Pharma Limited,100,1503,1953.9,0.01,"Aurobindo Unit III, India",1047.0,5869.655000000001
20671,161-ZA-T30,SCMS-123590,ASN-13057,South Africa,PMO - US,DDP,Ocean,2011-03-10,2011-09-30,2012-01-16,2012-01-23,2012-01-23,ARV,Adult,Aurobindo Pharma Limited,30,91772,390948.72,0.14,"Aurobindo Unit III, India",7797.0,7292.27
20684,116-ZA-T30,SCMS-259072,ASN-30377,South Africa,PMO - US,DDP,Truck,2014-09-11,2015-01-26,2015-01-26,2015-01-26,2015-01-26,ARV,Adult,PHARMACY DIRECT,30,153,1724.15,0.38,"Aurobindo Unit III, India",1047.0,5869.655000000001
20690,200-ZW-T30,SCMS-90651,ASN-10895,Zimbabwe,PMO - US,FCA,Air,2010-10-26,2010-11-10,2011-08-04,2011-08-04,2011-08-04,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,1083,39161.28,0.12,ABBVIE (Abbott) Logis. UK,1042.0,17912.6
20697,108-VN-T30,SCMS-156130,ASN-17075,Vietnam,PMO - US,EXW,Air,2012-07-25,2012-08-14,2012-11-29,2012-11-29,2012-11-29,ARV,Pediatric,Aurobindo Pharma Limited,240,564,1099.8,0.01,"Aurobindo Unit III, India",5939.0,10770.55
20723,116-ZA-T30,SCMS-259072,ASN-30377,South Africa,PMO - US,DDP,Truck,2014-09-11,2015-01-26,2015-01-26,2015-01-26,2015-01-26,ARV,Adult,PHARMACY DIRECT,30,7,99.53,0.47,"Aurobindo Unit III, India",1047.0,5869.655000000001
20735,107-RW-T30,SCMS-129780,ASN-13341,Rwanda,PMO - US,EXW,Ocean,2011-12-06,2011-12-13,2012-04-13,2012-04-13,2012-04-13,ARV,Adult,Aurobindo Pharma Limited,30,132000,706200.0,0.18,"Aurobindo Unit VII, IN",12886.0,102761.99
20761,114-UG-T30,SCMS-244400,ASN-28662,Uganda,PMO - US,CIP,Air,2014-05-26,2014-06-23,2014-10-28,2014-10-28,2014-10-28,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),60,1299,72094.5,0.92,"MSD, Haarlem, NL",137.0,309.95
20774,116-ZA-T30,SCMS-259079,ASN-33852,South Africa,PMO - US,DDP,Truck,2014-09-11,2014-10-09,2015-08-24,2015-08-24,2015-08-24,ARV,Adult,PHARMACY DIRECT,60,119,839.15,0.12,"Aurobindo Unit III, India",1047.0,5869.655000000001
20824,901-CM-T30,SCMS-204360,ASN-21528,Cameroon,PMO - US,EXW,Air,2013-08-19,2013-08-23,2013-09-26,2013-09-26,2013-09-26,ARV,Adult,CIPLA LIMITED,60,59,388.81,0.11,"Cipla, Goa, India",23.0,1067.02
20878,108-VN-T30,SCMS-87700,ASN-9709,Vietnam,PMO - US,FCA,Air,2010-09-30,2010-10-14,2011-02-24,2011-02-24,2011-02-24,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),336,12,2478.12,0.61,ABBVIE (Abbott) Logis. UK,51.0,4042.47
20883,109-TZ-T30,SCMS-97120,ASN-9973,Tanzania,PMO - US,EXW,Air,2010-12-27,2011-02-02,2011-05-16,2011-05-16,2011-05-16,HRDT,HIV test,"Standard Diagnostics, Inc.",25,1520,30400.0,0.8,"Standard Diagnostics, Korea",507.0,4329.08
20894,106-HT-T30,SCMS-138580,ASN-14408,Haiti,PMO - US,EXW,Air,2012-01-06,2012-02-24,2012-04-22,2012-04-22,2012-04-22,ARV,Adult,Aurobindo Pharma Limited,120,5240,157200.0,0.25,"Aurobindo Unit III, India",1047.0,5869.655000000001
20908,116-ZA-T30,SCMS-199289,ASN-28036,South Africa,PMO - US,DDP,Truck,2013-07-11,2014-08-29,2014-08-29,2014-08-29,2014-08-29,ARV,Pediatric,S. BUYS WHOLESALER,240,43,339.26,0.03,"Aurobindo Unit III, India",1047.0,5869.655000000001
20947,116-ZA-T30,SCMS-259073,ASN-30671,South Africa,PMO - US,DDP,Truck,2014-09-11,2015-02-12,2015-02-12,2015-02-12,2015-02-12,ARV,Adult,PHARMACY DIRECT,30,135,1865.0,0.46,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
20952,116-ZA-T30,SCMS-238556,ASN-31854,South Africa,PMO - US,DDP,Truck,2014-04-30,2015-04-28,2015-04-28,2015-04-28,2015-04-28,ARV,Adult,PHARMACY DIRECT,30,4,78.7,0.66,"Aurobindo Unit III, India",1047.0,5869.655000000001
20961,108-VN-T30,SCMS-177620,ASN-20368,Vietnam,PMO - US,EXW,Air,2013-02-07,2013-02-13,2013-08-01,2013-08-01,2013-08-01,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,27122,311631.78,0.38,Mylan (formerly Matrix) Nashik,2843.0,9740.27
20969,107-RW-T30,SCMS-232310,ASN-25925,Rwanda,PMO - US,EXW,Air,2014-03-12,2014-04-03,2014-04-28,2014-06-16,2014-06-17,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",1,4156,101822.0,24.5,"KHB Test Kit Facility, Shanghai China",2771.0,36502.8
20975,116-ZA-T30,SCMS-199283,ASN-27975,South Africa,PMO - US,DDP,Truck,2013-07-11,2014-08-27,2014-08-27,2014-08-27,2014-08-27,ARV,Adult,S. BUYS WHOLESALER,30,1,22.6,0.75,"Aurobindo Unit III, India",1047.0,5869.655000000001
21000,106-HT-T30,SCMS-240120,ASN-26692,Haiti,PMO - US,FCA,Air,2014-05-11,2014-05-28,2014-09-09,2014-09-09,2014-09-10,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,520,3088.8,0.1,ABBVIE Ludwigshafen Germany,65.0,892.5
21028,116-ZA-T30,SCMS-199289,ASN-28037,South Africa,PMO - US,DDP,Truck,2013-07-11,2014-08-29,2014-08-29,2014-08-29,2014-08-29,ARV,Adult,S. BUYS WHOLESALER,30,23,499.23,0.72,"Aurobindo Unit III, India",1047.0,5869.655000000001
21033,110-ZM-T30,SCMS-215200,ASN-23390,Zambia,PMO - US,FCA,Air,2013-10-31,2013-11-19,2014-02-07,2014-02-07,2014-02-13,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,2569,79176.58,0.1,ABBVIE (Abbott) Logis. UK,2410.0,14384.91
21037,114-UG-T30,SCMS-96930,ASN-10455,Uganda,PMO - US,CIP,Air,2011-01-06,2011-01-21,2011-04-19,2011-04-19,2011-04-19,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),60,55,5032.5,1.52,"MSD, Haarlem, NL",6.0,99.0
21044,108-VN-T30,SCMS-199800,ASN-22999,Vietnam,PMO - US,EXW,Air,2013-07-11,2013-08-02,2013-12-23,2013-12-23,2013-12-23,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,1652,10721.48,0.11,Mylan (formerly Matrix) Nashik,146.0,746.89
21045,107-RW-T30,SCMS-198222,ASN-24718,Rwanda,PMO - US,EXW,Air,2013-06-21,2013-08-12,2014-03-27,2014-03-27,2014-03-27,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",1,2988,73206.0,24.5,"KHB Test Kit Facility, Shanghai China",1992.0,26266.34
21061,111-MZ-T30,SCMS-52430,ASN-5474,Mozambique,PMO - US,FCA,Air,2009-08-20,2009-09-03,2009-11-23,2009-11-23,2009-11-23,ARV,Adult,Hoffmann-La Roche ltd Basel,270,168,15864.66,0.35,Roche Basel,86.0,1242.33
21076,101-KE-T30,SCMS-184970,ASN-20150,Kenya,PMO - US,EXW,Air,2013-03-25,2013-05-15,2013-08-05,2013-08-05,2013-08-05,HRDT,HIV test,Premier Medical Corporation Ltd.,30,6667,146674.0,0.73,Premier Med. Corp Ltd. India,2020.0,10682.41
21091,106-HT-T30,SCMS-148440,ASN-15571,Haiti,PMO - US,EXW,Ocean,2012-05-14,2012-06-28,2012-10-22,2012-10-22,2012-10-22,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,5324,22094.6,0.07,Mylan (formerly Matrix) Nashik,4654.0,8538.03
21092,161-ZA-T30,SCMS-68940,ASN-8040,South Africa,PMO - US,DDP,Air,2010-03-18,2010-03-19,2010-09-07,2010-10-15,2010-10-15,ARV,Adult,Aurobindo Pharma Limited,30,34560,161395.2,0.16,"Aurobindo Unit III, India",3240.0,4263.07
21096,900-SS-T30,SCMS-127510,ASN-13212,South Sudan,PMO - US,EXW,Air,2011-11-04,2011-11-16,2012-02-08,2012-02-08,2012-02-08,HRDT,HIV test,"Orgenics, Ltd",100,470,41830.0,0.89,"Alere Medical Co., Ltd.",244.0,7428.38
21125,109-TZ-T30,SCMS-94240,ASN-9436,Tanzania,PMO - US,EXW,Air,2010-12-02,2010-12-09,2011-03-10,2011-03-10,2011-03-10,ARV,Pediatric,EMCURE PHARMACEUTICALS LTD,60,1135,29612.15,0.43,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",103.0,1308.4
21143,202-GT-T30,SCMS-98040,ASN-12152,Guatemala,PMO - US,DDU,Air,2011-01-17,2011-01-25,2011-09-12,2011-09-12,2011-09-12,ARV,Pediatric,IDIS LIMITED,60,192,14519.04,1.26,"BMS Meymac, France",1047.0,5869.655000000001
21147,133-NG-T30,SCMS-77240,ASN-7561,Nigeria,PMO - US,EXW,Air,2010-06-07,2010-06-28,2010-07-22,2010-07-22,2010-07-22,HRDT,HIV test,"Trinity Biotech, Plc",20,7000,224000.0,1.6,"Trinity Biotech, Plc",2373.0,29878.21
21174,104-CI-T30,SCMS-51810,ASN-4979,Côte d'Ivoire,PMO - US,FCA,Air,2009-07-24,2009-08-24,2009-10-08,2009-10-08,2009-10-08,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,11480,415116.8,0.3,ABBVIE Ludwigshafen Germany,4794.0,28238.31
21175,116-ZA-T30,SCMS-215410,ASN-23875,South Africa,PMO - US,DDP,Truck,2013-11-14,2013-12-02,2014-01-13,2014-01-13,2014-01-13,ARV,Adult,S. BUYS WHOLESALER,30,1485,27749.02,0.62,Hetero Unit III Hyderabad IN,1047.0,5869.655000000001
21193,127-KE-T30,SCMS-109250,ASN-11441,Kenya,PMO - US,EXW,Air,2011-05-05,2011-05-19,2011-08-09,2011-08-11,2011-08-11,HRDT,HIV test,"Orgenics, Ltd",100,8331,741459.0,0.89,Inverness Japan,1980.0,37548.87
21199,106-HT-T30,SCMS-233920,ASN-27200,Haiti,PMO - US,FCA,Air,2014-03-20,2014-04-28,2014-08-29,2014-08-29,2014-09-03,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,40,1232.8,0.1,ABBVIE (Abbott) Logis. UK,61.0,1257.16
21217,109-TZ-T30,SCMS-232850,ASN-25559,Tanzania,PMO - US,EXW,Air,2014-03-21,2014-03-27,2014-06-24,2014-06-24,2014-06-24,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,36000,129600.0,0.06,Mylan (formerly Matrix) Nashik,2205.0,9815.52
21230,109-TZ-T30,SCMS-193860,ASN-21926,Tanzania,PMO - US,EXW,Air,2013-05-16,2013-06-11,2013-11-21,2013-11-21,2013-11-21,ARV,Adult,HETERO LABS LIMITED,30,200000,2100000.0,0.35,Hetero Unit III Hyderabad IN,28168.0,127285.48
21276,161-ZA-T30,SCMS-93490,ASN-10251,South Africa,PMO - US,DDP,Ocean,2010-11-26,2010-12-14,2011-04-04,2011-05-27,2011-05-27,ARV,Pediatric,Aurobindo Pharma Limited,240,4529,9601.48,0.01,"Aurobindo Unit III, India",1679.0,3524.93
21279,101-CD-T30,SCMS-170580,ASN-18701,"Congo, DRC",PMO - US,EXW,Air,2012-12-07,2013-01-03,2013-07-11,2013-07-11,2013-07-11,ARV,Pediatric,Aurobindo Pharma Limited,30,984,1230.0,0.04,"Aurobindo Unit III, India",53.0,938.05
21301,109-TZ-T30,SCMS-71420,ASN-7131,Tanzania,PMO - US,EXW,Air,2010-04-15,2010-04-23,2010-08-02,2010-08-02,2010-08-02,ARV,Pediatric,EMCURE PHARMACEUTICALS LTD,60,1065,27785.85,0.43,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",112.0,1122.07
21336,116-ZA-T30,SCMS-71370,ASN-7373,South Africa,PMO - US,DDP,Truck,2010-04-19,2010-04-21,2010-05-31,2010-05-31,2010-05-31,ARV,Adult,S. BUYS WHOLESALER,30,1500,29714.49,0.66,"Cipla, Goa, India",1047.0,5869.655000000001
21338,116-ZA-T30,SCMS-183950,ASN-19166,South Africa,South Africa Field Office,DDP,Truck,2013-03-18,2012-06-07,2013-04-16,2013-04-16,2013-04-16,ARV,Adult,S. BUYS WHOLESALER,60,39,746.32,0.32,"GSK, U1, Poznan, Poland",1047.0,5869.655000000001
21378,114-UG-T30,SCMS-202560,ASN-22985,Uganda,PMO - US,EXW,Air,2013-08-05,2013-08-09,2013-12-10,2013-12-12,2013-12-13,ARV,Pediatric,Aurobindo Pharma Limited,100,10368,13478.4,0.01,"Aurobindo Unit III, India",1047.0,5869.655000000001
21380,110-ZM-T30,SCMS-87290,ASN-9000,Zambia,PMO - US,EXW,Air,2010-09-08,2010-10-07,2010-12-17,2010-12-21,2010-12-21,HRDT,HIV test,"Orgenics, Ltd",100,2415,193200.0,0.8,Inverness Japan,1167.0,19610.11
21390,108-VN-T30,SCMS-251671,ASN-29771,Vietnam,PMO - US,EXW,Air,2014-07-09,2014-11-24,2015-01-15,2015-01-15,2015-02-24,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,1200,13308.0,0.18,Mylan (formerly Matrix) Nashik,128.0,1069.31
21399,116-ZA-T30,SCMS-259072,ASN-30377,South Africa,PMO - US,DDP,Truck,2014-09-11,2015-01-26,2015-01-26,2015-01-26,2015-01-26,ARV,Adult,PHARMACY DIRECT,60,191,1261.81,0.11,"Aurobindo Unit III, India",1047.0,5869.655000000001
21414,114-UG-T30,SCMS-198541,ASN-22494,Uganda,PMO - US,EXW,Air,2013-07-08,2013-09-10,2013-11-16,2013-11-16,2013-11-21,ARV,Adult,CIPLA LIMITED,60,60929,493524.9,0.13,"Cipla, Goa, India",8638.0,30764.18
21469,105-SS-T30,SCMS-272170,ASN-32106,South Sudan,PMO - US,EXW,Air,2014-12-29,2015-02-20,2015-07-02,2015-07-07,2015-07-07,HRDT,HIV test - Ancillary,"Orgenics, Ltd",1,20,100.0,5.0,"Alere Medical Co., Ltd.",1047.0,5869.655000000001
21478,116-ZA-T30,SCMS-238551,ASN-26882,South Africa,PMO - US,DDP,Truck,2014-04-30,2014-06-25,2014-06-25,2014-06-25,2014-06-25,ARV,Pediatric,PHARMACY DIRECT,240,24,588.25,0.1,"Aurobindo Unit III, India",1047.0,5869.655000000001
21480,108-VN-T30,SCMS-236060,ASN-27813,Vietnam,PMO - US,EXW,Air,2014-04-08,2014-04-30,2014-09-22,2014-09-15,2014-09-17,ARV,Adult,HETERO LABS LIMITED,30,14780,155190.0,0.35,Hetero Unit III Hyderabad IN,1671.0,2718.03
21491,114-UG-T30,SCMS-171680,ASN-18883,Uganda,PMO - US,EXW,Air,2012-12-13,2013-01-02,2013-04-29,2013-04-29,2013-04-29,HRDT,HIV test,"Orgenics, Ltd",100,2957,236560.0,0.8,"Alere Medical Co., Ltd.",1313.0,31917.19
21493,102-BI-T30,SCMS-199580,ASN-21349,Burundi,PMO - US,EXW,Air,2013-07-09,2013-07-31,2013-09-20,2013-09-20,2013-09-20,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",30,1249,34472.4,0.92,Chembio Diagnostics Sys. Inc.,145.0,1682.15
21525,116-ZA-T30,SCMS-238553,ASN-28021,South Africa,PMO - US,DDP,Truck,2014-04-30,2014-08-28,2014-08-28,2014-08-28,2014-08-28,ARV,Pediatric,PHARMACY DIRECT,240,60,1470.62,0.1,"Aurobindo Unit III, India",1047.0,5869.655000000001
21536,110-PK-T30,SCMS-149790,ASN-23519,Pakistan,PMO - US,EXW,Air,2012-05-18,2012-07-09,2014-03-17,2014-03-17,2014-03-17,HRDT,HIV test,INVERNESS MEDICAL INNOVATIONS HONG KONG LTD,100,4484,358720.0,0.8,"Alere Medical Co., Ltd.",1744.0,19489.83
21540,116-ZA-T30,SCMS-199289,ASN-28036,South Africa,PMO - US,DDP,Truck,2013-07-11,2014-08-29,2014-08-29,2014-08-29,2014-08-29,ARV,Adult,S. BUYS WHOLESALER,60,17,460.89,0.45,"Aurobindo Unit III, India",1047.0,5869.655000000001
21556,108-VN-T30,SCMS-176180,ASN-19098,Vietnam,PMO - US,EXW,Air,2013-01-29,2013-02-05,2013-05-22,2013-05-22,2013-05-22,ARV,Pediatric,Aurobindo Pharma Limited,240,837,1548.45,0.01,"Aurobindo Unit III, India",526.0,6368.02
21557,103-ZW-T30,SCMS-149110,ASN-18802,Zimbabwe,PMO - US,FCA,Air,2012-05-29,2012-07-18,2013-04-25,2013-04-25,2013-04-25,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,846,26073.72,0.1,ABBVIE (Abbott) Logis. UK,798.0,9299.26
21563,109-TZ-T30,SCMS-233190,ASN-25567,Tanzania,PMO - US,EXW,Ocean,2014-03-21,2014-03-31,2014-05-27,2014-05-27,2014-06-12,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,115000,414000.0,0.06,Mylan (formerly Matrix) Nashik,10504.0,28270.78
21568,104-CI-T30,SCMS-106580,ASN-11773,Côte d'Ivoire,PMO - US,EXW,Air,2011-03-09,2011-05-05,2011-09-12,2011-09-12,2011-09-12,HRDT,HIV test,"Standard Diagnostics, Inc.",25,1209,24180.0,0.8,"Standard Diagnostics, Korea",403.0,5639.42
21573,101-CD-T30,SCMS-224850,ASN-25795,"Congo, DRC",PMO - US,DDP,Truck,2014-01-22,2014-01-30,2014-04-07,2014-04-07,2014-04-23,HRDT,HIV test - Ancillary,WAGENIA,1,2500,18775.0,7.51,"Alere Medical Co., Ltd.",1047.0,5869.655000000001
21576,108-VN-T30,SCMS-249140,ASN-29592,Vietnam,PMO - US,FCA,Air,2014-07-09,2014-08-11,2015-01-16,2015-01-16,2015-01-17,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,5600,340592.0,0.51,ABBVIE Ludwigshafen Germany,1368.0,4489.32
21590,104-CI-T30,SCMS-80900,ASN-8019,Côte d'Ivoire,PMO - US,CIP,Air,2010-07-19,2010-08-02,2010-09-08,2010-09-08,2010-09-08,ARV,Pediatric,BRISTOL-MYERS SQUIBB,60,415,2905.0,0.12,"BMS Meymac, France",1047.0,5869.655000000001
21606,161-ZA-T30,SCMS-93490,ASN-10129,South Africa,PMO - US,DDP,Ocean,2010-11-26,2010-12-14,2011-04-04,2011-04-04,2011-04-04,ARV,Pediatric,Aurobindo Pharma Limited,240,3971,8418.52,0.01,"Aurobindo Unit III, India",1472.0,3524.95
21656,110-ZM-T30,SCMS-240080,ASN-26468,Zambia,PMO - US,EXW,Air,2014-04-30,2014-05-21,2014-07-20,2014-07-20,2014-08-01,ARV,Adult,Aurobindo Pharma Limited,60,42813,96329.25,0.04,"Aurobindo Unit III, India",4369.0,22508.32
21666,108-VN-T30,SCMS-285450,ASN-33290,Vietnam,PMO - US,EXW,Air,2015-04-14,2015-05-11,2015-09-07,2015-09-07,2015-09-07,ARV,Adult,Aurobindo Pharma Limited,30,5000,16500.0,0.11,"Aurobindo Unit III, India",1047.0,5869.655000000001
21674,108-VN-T30,SCMS-123600,ASN-13410,Vietnam,PMO - US,EXW,Air,2011-09-21,2011-10-04,2012-02-18,2012-02-18,2012-02-18,ARV,Adult,Aurobindo Pharma Limited,60,15211,120927.45,0.13,"Aurobindo Unit III, India",1047.0,5869.655000000001
21705,108-VN-T30,SCMS-164570,ASN-18408,Vietnam,PMO - US,EXW,Air,2012-10-15,2012-11-07,2013-03-18,2013-03-18,2013-03-18,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,23389,268739.61,0.38,Mylan (formerly Matrix) Nashik,2741.0,4802.92
21706,901-CM-T30,SCMS-204360,ASN-21530,Cameroon,PMO - US,EXW,Air,2013-08-19,2013-08-23,2013-09-26,2013-09-26,2013-09-26,ARV,Adult,CIPLA LIMITED,60,47268,311496.12,0.11,"Cipla, Goa, India",4549.0,36166.79
21742,102-GY-T30,SCMS-89530,ASN-8827,Guyana,PMO - US,EXW,Air,2010-10-08,2010-10-27,2010-11-19,2010-11-19,2010-11-19,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",20,40,1080.0,1.35,Chembio Diagnostics Sys. Inc.,14.0,269.98
21752,108-VN-T30,SCMS-69250,ASN-7661,Vietnam,PMO - US,EXW,Air,2010-03-22,2010-03-25,2010-08-13,2010-08-13,2010-08-13,ARV,Adult,Aurobindo Pharma Limited,30,252,3276.0,0.43,"Aurobindo Unit III, India",1553.0,13320.8
21755,116-ZA-T30,SCMS-238555,ASN-29255,South Africa,PMO - US,DDP,Truck,2014-04-30,2014-11-04,2014-11-05,2014-11-05,2014-11-05,ARV,Adult,PHARMACY DIRECT,120,12,424.25,0.29,"Janssen-Cilag, Latina, IT",1047.0,5869.655000000001
21795,108-VN-T30,SCMS-62480,ASN-6191,Vietnam,PMO - US,EXW,Air,2009-01-04,2010-01-12,2010-03-13,2010-03-13,2010-03-13,ARV,Adult,CIPLA LIMITED,60,15040,86329.6,0.1,"Cipla, Goa, India",1481.0,6390.83
21825,114-UG-T30,SCMS-192060,ASN-22498,Uganda,PMO - US,FCA,Air,2013-05-17,2013-06-13,2013-11-15,2013-11-15,2013-11-15,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,417,2856.45,0.11,ABBVIE Ludwigshafen Germany,65.0,887.67
21839,116-ZA-T30,SCMS-199289,ASN-28034,South Africa,PMO - US,DDP,Truck,2013-07-11,2014-08-29,2014-08-29,2014-08-29,2014-08-29,ARV,Adult,S. BUYS WHOLESALER,30,20,434.11,0.72,"Aurobindo Unit III, India",1047.0,5869.655000000001
21843,161-ZA-T30,SCMS-103430,ASN-11393,South Africa,PMO - US,DDP,Ocean,2011-03-10,2011-03-24,2011-09-14,2011-09-14,2011-09-14,ARV,Adult,Aurobindo Pharma Limited,60,50000,421000.0,0.14,"Aurobindo Unit III, India",4603.0,8033.13
21844,109-TZ-T30,SCMS-236760,ASN-25903,Tanzania,PMO - US,EXW,Air,2014-04-17,2014-04-18,2014-06-24,2014-06-24,2014-06-24,ARV,Pediatric,STRIDES ARCOLAB LIMITED,90,9959,92618.7,0.1,"Strides, Bangalore, India.",630.0,3416.2
21868,108-VN-T30,SCMS-107650,ASN-11407,Vietnam,PMO - US,EXW,Air,2011-04-21,2011-05-02,2011-07-27,2011-07-27,2011-07-27,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,12000,87000.0,0.12,Mylan (formerly Matrix) Nashik,664.0,6247.82
21897,117-ET-T30,SCMS-133340,ASN-15539,Ethiopia,PMO - US,EXW,Air,2012-01-05,2012-01-23,2012-08-21,2012-08-21,2012-08-21,HRDT,HIV test,"Trinity Biotech, Plc",20,27,864.0,1.6,"Trinity Biotech, Plc",10.0,512.31
21942,116-ZA-T30,SCMS-259075,ASN-32138,South Africa,PMO - US,DDP,Truck,2014-09-11,2015-05-11,2015-05-12,2015-05-12,2015-05-12,ARV,Adult,PHARMACY DIRECT,60,3,38.47,0.21,"Aurobindo Unit III, India",1047.0,5869.655000000001
21953,103-SS-T30,SCMS-173320,ASN-18203,South Sudan,PMO - US,EXW,Air,2013-01-04,2013-01-22,2013-03-27,2013-03-27,2013-03-27,HRDT,HIV test,"Trinity Biotech, Plc",20,324,10368.0,1.6,"Trinity Biotech, Plc",107.0,2231.97
21983,116-ZA-T30,SCMS-60170,ASN-5933,South Africa,PMO - US,DDP,Truck,2009-12-17,2009-12-23,2009-12-29,2009-12-29,2009-12-29,ARV,Adult,S. BUYS WHOLESALER,60,500,7451.43,0.25,GSK Ware (UK),1047.0,5869.655000000001
21988,116-ZA-T30,SCMS-259086,ASN-33674,South Africa,PMO - US,DDP,Truck,2014-09-11,2015-08-11,2015-08-11,2015-08-11,2015-08-11,ARV,Pediatric,PHARMACY DIRECT,300,3,51.42,0.06,ABBVIE (Abbott) Logis. UK,1047.0,5869.655000000001
21997,106-HT-T30,SCMS-258610,ASN-30989,Haiti,PMO - US,EXW,Ocean,2014-09-24,2014-11-14,2015-05-25,2015-05-25,2015-05-26,ARV,Adult,CIPLA LIMITED,30,38530,394932.5,0.34,Cipla Ltd A-42 MIDC Mahar. IN,5640.0,9481.92
22028,107-RW-T30,SCMS-198222,ASN-24716,Rwanda,PMO - US,EXW,Air,2013-06-21,2013-08-12,2014-03-27,2014-03-27,2014-03-27,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",1,2988,73206.0,24.5,"KHB Test Kit Facility, Shanghai China",1992.0,26266.34
22045,106-HT-T30,SCMS-180940,ASN-19819,Haiti,PMO - US,EXW,Ocean,2013-02-07,2013-03-22,2013-09-02,2013-09-02,2013-09-02,ARV,Adult,Aurobindo Pharma Limited,60,14520,99026.4,0.11,"Aurobindo Unit III, India",1047.0,5869.655000000001
22060,116-ZA-T30,SCMS-50371,ASN-5866,South Africa,PMO - US,DDP,Truck,2009-05-07,2009-09-22,2009-12-08,2009-12-08,2009-12-08,ARV,Pediatric,S. BUYS WHOLESALER,30,4292,17235.27,0.13,"Aurobindo Unit III, India",1047.0,5869.655000000001
22069,114-UG-T30,SCMS-198541,ASN-22496,Uganda,PMO - US,EXW,Air,2013-07-08,2013-09-10,2013-11-16,2013-11-16,2013-11-21,ARV,Adult,CIPLA LIMITED,30,50000,162000.0,0.11,"Cipla, Goa, India",5593.0,19759.68
22073,108-VN-T30,SCMS-155710,ASN-17021,Vietnam,PMO - US,FCA,Air,2012-07-25,2012-08-14,2012-12-21,2012-12-21,2012-12-21,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,5188,315534.16,0.51,ABBVIE Ludwigshafen Germany,1138.0,3622.58
22076,111-MZ-T30,SCMS-98450,ASN-12214,Mozambique,PMO - US,FCA,Air,2011-01-21,2011-02-02,2011-11-08,2011-11-08,2011-11-08,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,2464,16878.4,0.11,ABBVIE Ludwigshafen Germany,361.0,3669.84
22079,161-ZA-T30,SCMS-83820,ASN-9484,South Africa,PMO - US,DDP,Ocean,2010-08-31,2010-09-24,2011-03-10,2011-03-04,2011-03-04,ARV,Adult,Aurobindo Pharma Limited,30,63967,289770.51,0.15,"Aurobindo Unit III, India",5491.0,15331.49
